image_path,direction,shape,color
right/diamond_green_134.png,right,diamond,green
right/ellipse_orange_049.png,right,ellipse,orange
right/heart_green_042.png,right,heart,green
right/star_pink_099.png,right,star,pink
right/ellipse_pink_019.png,right,ellipse,pink
right/cross_green_069.png,right,cross,green
right/circle_cyan_052.png,right,circle,cyan
right/triangle_navy_096.png,right,triangle,navy
right/rectangle_green_145.png,right,rectangle,green
right/heart_red_056.png,right,heart,red
right/ellipse_orange_052.png,right,ellipse,orange
right/rectangle_green_078.png,right,rectangle,green
right/heart_pink_066.png,right,heart,pink
right/circle_pink_083.png,right,circle,pink
right/rectangle_brown_079.png,right,rectangle,brown
right/circle_purple_040.png,right,circle,purple
right/pentagon_yellow_121.png,right,pentagon,yellow
right/heart_red_133.png,right,heart,red
right/cross_green_142.png,right,cross,green
right/rectangle_cyan_058.png,right,rectangle,cyan
right/diamond_brown_034.png,right,diamond,brown
right/rectangle_red_099.png,right,rectangle,red
right/heart_yellow_124.png,right,heart,yellow
right/hexagon_red_013.png,right,hexagon,red
right/heart_brown_086.png,right,heart,brown
right/diamond_purple_095.png,right,diamond,purple
right/star_cyan_147.png,right,star,cyan
right/triangle_brown_047.png,right,triangle,brown
right/ellipse_purple_086.png,right,ellipse,purple
right/diamond_yellow_062.png,right,diamond,yellow
right/pentagon_brown_056.png,right,pentagon,brown
right/circle_green_123.png,right,circle,green
right/circle_red_118.png,right,circle,red
right/hexagon_cyan_044.png,right,hexagon,cyan
right/ellipse_navy_082.png,right,ellipse,navy
right/rectangle_purple_031.png,right,rectangle,purple
right/heart_cyan_102.png,right,heart,cyan
right/star_yellow_087.png,right,star,yellow
right/ellipse_navy_051.png,right,ellipse,navy
right/rectangle_navy_067.png,right,rectangle,navy
right/hexagon_green_040.png,right,hexagon,green
right/ellipse_cyan_042.png,right,ellipse,cyan
right/diamond_red_134.png,right,diamond,red
right/star_orange_085.png,right,star,orange
right/rectangle_blue_073.png,right,rectangle,blue
right/cross_brown_138.png,right,cross,brown
right/cross_purple_003.png,right,cross,purple
right/diamond_green_114.png,right,diamond,green
right/triangle_cyan_137.png,right,triangle,cyan
right/triangle_navy_086.png,right,triangle,navy
right/ellipse_cyan_063.png,right,ellipse,cyan
right/triangle_red_150.png,right,triangle,red
right/rectangle_orange_096.png,right,rectangle,orange
right/cross_green_054.png,right,cross,green
right/hexagon_red_123.png,right,hexagon,red
right/star_brown_061.png,right,star,brown
right/hexagon_green_113.png,right,hexagon,green
right/cross_navy_010.png,right,cross,navy
right/ellipse_red_002.png,right,ellipse,red
right/star_red_134.png,right,star,red
right/diamond_brown_126.png,right,diamond,brown
right/heart_yellow_024.png,right,heart,yellow
right/pentagon_green_057.png,right,pentagon,green
right/hexagon_brown_100.png,right,hexagon,brown
right/heart_orange_141.png,right,heart,orange
right/ellipse_green_051.png,right,ellipse,green
right/circle_brown_061.png,right,circle,brown
right/hexagon_pink_084.png,right,hexagon,pink
right/rectangle_purple_149.png,right,rectangle,purple
right/cross_red_126.png,right,cross,red
right/diamond_red_072.png,right,diamond,red
right/rectangle_brown_084.png,right,rectangle,brown
right/cross_yellow_119.png,right,cross,yellow
right/heart_red_059.png,right,heart,red
right/ellipse_cyan_076.png,right,ellipse,cyan
right/circle_purple_083.png,right,circle,purple
right/star_blue_135.png,right,star,blue
right/pentagon_green_055.png,right,pentagon,green
right/heart_green_085.png,right,heart,green
right/star_cyan_058.png,right,star,cyan
right/triangle_cyan_146.png,right,triangle,cyan
right/pentagon_navy_146.png,right,pentagon,navy
right/pentagon_cyan_131.png,right,pentagon,cyan
right/heart_blue_021.png,right,heart,blue
right/star_cyan_081.png,right,star,cyan
right/circle_cyan_100.png,right,circle,cyan
right/diamond_purple_067.png,right,diamond,purple
right/star_navy_019.png,right,star,navy
right/pentagon_red_036.png,right,pentagon,red
right/ellipse_red_012.png,right,ellipse,red
right/ellipse_yellow_084.png,right,ellipse,yellow
right/heart_blue_082.png,right,heart,blue
right/pentagon_brown_032.png,right,pentagon,brown
right/circle_brown_048.png,right,circle,brown
right/cross_yellow_047.png,right,cross,yellow
right/star_red_038.png,right,star,red
right/hexagon_pink_040.png,right,hexagon,pink
right/triangle_navy_085.png,right,triangle,navy
right/hexagon_yellow_063.png,right,hexagon,yellow
right/triangle_orange_018.png,right,triangle,orange
right/triangle_purple_144.png,right,triangle,purple
right/heart_blue_083.png,right,heart,blue
right/triangle_blue_062.png,right,triangle,blue
right/circle_blue_093.png,right,circle,blue
right/pentagon_yellow_144.png,right,pentagon,yellow
right/pentagon_cyan_138.png,right,pentagon,cyan
right/hexagon_orange_076.png,right,hexagon,orange
right/diamond_red_143.png,right,diamond,red
right/circle_cyan_041.png,right,circle,cyan
right/rectangle_blue_047.png,right,rectangle,blue
right/ellipse_purple_145.png,right,ellipse,purple
right/pentagon_red_109.png,right,pentagon,red
right/triangle_green_099.png,right,triangle,green
right/circle_red_091.png,right,circle,red
right/heart_orange_072.png,right,heart,orange
right/cross_red_071.png,right,cross,red
right/hexagon_purple_029.png,right,hexagon,purple
right/star_purple_001.png,right,star,purple
right/heart_purple_102.png,right,heart,purple
right/rectangle_pink_022.png,right,rectangle,pink
right/circle_brown_112.png,right,circle,brown
right/triangle_pink_136.png,right,triangle,pink
right/hexagon_cyan_081.png,right,hexagon,cyan
right/cross_navy_012.png,right,cross,navy
right/pentagon_yellow_116.png,right,pentagon,yellow
right/pentagon_green_010.png,right,pentagon,green
right/cross_green_012.png,right,cross,green
right/circle_yellow_015.png,right,circle,yellow
right/pentagon_navy_141.png,right,pentagon,navy
right/circle_yellow_116.png,right,circle,yellow
right/heart_brown_109.png,right,heart,brown
right/pentagon_navy_048.png,right,pentagon,navy
right/cross_purple_095.png,right,cross,purple
right/hexagon_purple_037.png,right,hexagon,purple
right/hexagon_cyan_031.png,right,hexagon,cyan
right/cross_navy_138.png,right,cross,navy
right/ellipse_red_066.png,right,ellipse,red
right/rectangle_pink_027.png,right,rectangle,pink
right/hexagon_orange_080.png,right,hexagon,orange
right/ellipse_blue_095.png,right,ellipse,blue
right/star_navy_053.png,right,star,navy
right/ellipse_pink_006.png,right,ellipse,pink
right/diamond_green_033.png,right,diamond,green
right/star_red_063.png,right,star,red
right/hexagon_yellow_139.png,right,hexagon,yellow
right/ellipse_yellow_026.png,right,ellipse,yellow
right/heart_navy_009.png,right,heart,navy
right/hexagon_cyan_068.png,right,hexagon,cyan
right/circle_orange_123.png,right,circle,orange
right/triangle_blue_034.png,right,triangle,blue
right/ellipse_brown_013.png,right,ellipse,brown
right/heart_brown_145.png,right,heart,brown
right/heart_green_118.png,right,heart,green
right/rectangle_navy_136.png,right,rectangle,navy
right/ellipse_pink_093.png,right,ellipse,pink
right/diamond_brown_099.png,right,diamond,brown
right/rectangle_blue_131.png,right,rectangle,blue
right/heart_green_090.png,right,heart,green
right/diamond_yellow_051.png,right,diamond,yellow
right/triangle_yellow_119.png,right,triangle,yellow
right/ellipse_orange_033.png,right,ellipse,orange
right/star_brown_068.png,right,star,brown
right/cross_brown_109.png,right,cross,brown
right/diamond_yellow_018.png,right,diamond,yellow
right/circle_orange_064.png,right,circle,orange
right/pentagon_pink_051.png,right,pentagon,pink
right/pentagon_red_010.png,right,pentagon,red
right/rectangle_purple_150.png,right,rectangle,purple
right/diamond_cyan_067.png,right,diamond,cyan
right/ellipse_orange_035.png,right,ellipse,orange
right/star_yellow_133.png,right,star,yellow
right/cross_blue_136.png,right,cross,blue
right/hexagon_yellow_005.png,right,hexagon,yellow
right/star_navy_026.png,right,star,navy
right/rectangle_cyan_095.png,right,rectangle,cyan
right/rectangle_green_008.png,right,rectangle,green
right/hexagon_blue_122.png,right,hexagon,blue
right/triangle_orange_068.png,right,triangle,orange
right/star_cyan_016.png,right,star,cyan
right/diamond_orange_144.png,right,diamond,orange
right/cross_blue_072.png,right,cross,blue
right/circle_cyan_116.png,right,circle,cyan
right/rectangle_orange_134.png,right,rectangle,orange
right/ellipse_blue_032.png,right,ellipse,blue
right/triangle_navy_043.png,right,triangle,navy
right/diamond_purple_074.png,right,diamond,purple
right/star_pink_051.png,right,star,pink
right/heart_pink_028.png,right,heart,pink
right/heart_green_052.png,right,heart,green
right/triangle_brown_144.png,right,triangle,brown
right/pentagon_yellow_149.png,right,pentagon,yellow
right/hexagon_red_100.png,right,hexagon,red
right/ellipse_pink_083.png,right,ellipse,pink
right/hexagon_orange_060.png,right,hexagon,orange
right/heart_navy_123.png,right,heart,navy
right/triangle_navy_089.png,right,triangle,navy
right/heart_red_103.png,right,heart,red
right/ellipse_yellow_142.png,right,ellipse,yellow
right/heart_brown_040.png,right,heart,brown
right/diamond_cyan_093.png,right,diamond,cyan
right/rectangle_red_024.png,right,rectangle,red
right/cross_orange_008.png,right,cross,orange
right/hexagon_orange_009.png,right,hexagon,orange
right/star_cyan_021.png,right,star,cyan
right/star_navy_099.png,right,star,navy
right/ellipse_green_117.png,right,ellipse,green
right/rectangle_blue_068.png,right,rectangle,blue
right/rectangle_cyan_052.png,right,rectangle,cyan
right/rectangle_orange_021.png,right,rectangle,orange
right/cross_purple_045.png,right,cross,purple
right/triangle_yellow_133.png,right,triangle,yellow
right/rectangle_pink_147.png,right,rectangle,pink
right/ellipse_red_031.png,right,ellipse,red
right/cross_pink_111.png,right,cross,pink
right/circle_purple_054.png,right,circle,purple
right/ellipse_orange_079.png,right,ellipse,orange
right/diamond_navy_067.png,right,diamond,navy
right/ellipse_pink_034.png,right,ellipse,pink
right/diamond_red_045.png,right,diamond,red
right/triangle_green_149.png,right,triangle,green
right/diamond_green_070.png,right,diamond,green
right/star_brown_069.png,right,star,brown
right/cross_red_067.png,right,cross,red
right/triangle_orange_038.png,right,triangle,orange
right/cross_yellow_002.png,right,cross,yellow
right/circle_brown_001.png,right,circle,brown
right/triangle_pink_087.png,right,triangle,pink
right/ellipse_green_046.png,right,ellipse,green
right/hexagon_blue_028.png,right,hexagon,blue
right/heart_yellow_044.png,right,heart,yellow
right/diamond_green_013.png,right,diamond,green
right/ellipse_red_034.png,right,ellipse,red
right/cross_red_024.png,right,cross,red
right/pentagon_brown_109.png,right,pentagon,brown
right/diamond_purple_112.png,right,diamond,purple
right/ellipse_blue_065.png,right,ellipse,blue
right/circle_navy_013.png,right,circle,navy
right/diamond_navy_110.png,right,diamond,navy
right/cross_green_113.png,right,cross,green
right/hexagon_brown_048.png,right,hexagon,brown
right/diamond_cyan_001.png,right,diamond,cyan
right/hexagon_red_041.png,right,hexagon,red
right/star_blue_037.png,right,star,blue
right/pentagon_navy_012.png,right,pentagon,navy
right/heart_green_033.png,right,heart,green
right/ellipse_red_082.png,right,ellipse,red
right/ellipse_cyan_142.png,right,ellipse,cyan
right/circle_yellow_024.png,right,circle,yellow
right/pentagon_pink_147.png,right,pentagon,pink
right/circle_yellow_105.png,right,circle,yellow
right/triangle_green_105.png,right,triangle,green
right/ellipse_orange_063.png,right,ellipse,orange
right/triangle_red_099.png,right,triangle,red
right/pentagon_purple_145.png,right,pentagon,purple
right/star_red_149.png,right,star,red
right/rectangle_brown_065.png,right,rectangle,brown
right/pentagon_orange_019.png,right,pentagon,orange
right/hexagon_blue_027.png,right,hexagon,blue
right/circle_brown_052.png,right,circle,brown
right/pentagon_orange_119.png,right,pentagon,orange
right/circle_brown_132.png,right,circle,brown
right/ellipse_orange_017.png,right,ellipse,orange
right/triangle_green_021.png,right,triangle,green
right/cross_pink_047.png,right,cross,pink
right/diamond_red_110.png,right,diamond,red
right/star_yellow_109.png,right,star,yellow
right/star_green_110.png,right,star,green
right/triangle_blue_132.png,right,triangle,blue
right/hexagon_purple_005.png,right,hexagon,purple
right/heart_cyan_110.png,right,heart,cyan
right/heart_green_013.png,right,heart,green
right/triangle_cyan_033.png,right,triangle,cyan
right/pentagon_pink_079.png,right,pentagon,pink
right/ellipse_brown_009.png,right,ellipse,brown
right/ellipse_red_023.png,right,ellipse,red
right/star_pink_092.png,right,star,pink
right/diamond_orange_139.png,right,diamond,orange
right/heart_navy_040.png,right,heart,navy
right/circle_cyan_031.png,right,circle,cyan
right/cross_blue_127.png,right,cross,blue
right/hexagon_red_087.png,right,hexagon,red
right/pentagon_purple_131.png,right,pentagon,purple
right/heart_navy_072.png,right,heart,navy
right/star_pink_023.png,right,star,pink
right/pentagon_brown_043.png,right,pentagon,brown
right/triangle_blue_091.png,right,triangle,blue
right/pentagon_brown_136.png,right,pentagon,brown
right/ellipse_yellow_029.png,right,ellipse,yellow
right/ellipse_green_102.png,right,ellipse,green
right/star_yellow_067.png,right,star,yellow
right/hexagon_cyan_043.png,right,hexagon,cyan
right/star_green_105.png,right,star,green
right/circle_navy_036.png,right,circle,navy
right/circle_navy_050.png,right,circle,navy
right/heart_pink_083.png,right,heart,pink
right/ellipse_orange_016.png,right,ellipse,orange
right/ellipse_green_039.png,right,ellipse,green
right/star_orange_090.png,right,star,orange
right/triangle_blue_129.png,right,triangle,blue
right/circle_blue_107.png,right,circle,blue
right/rectangle_brown_069.png,right,rectangle,brown
right/triangle_orange_002.png,right,triangle,orange
right/cross_purple_051.png,right,cross,purple
right/star_brown_117.png,right,star,brown
right/triangle_cyan_072.png,right,triangle,cyan
right/circle_red_006.png,right,circle,red
right/hexagon_yellow_102.png,right,hexagon,yellow
right/diamond_red_052.png,right,diamond,red
right/pentagon_orange_076.png,right,pentagon,orange
right/diamond_brown_040.png,right,diamond,brown
right/ellipse_brown_032.png,right,ellipse,brown
right/cross_blue_066.png,right,cross,blue
right/heart_red_121.png,right,heart,red
right/cross_red_084.png,right,cross,red
right/rectangle_pink_064.png,right,rectangle,pink
right/diamond_blue_142.png,right,diamond,blue
right/cross_green_130.png,right,cross,green
right/hexagon_yellow_146.png,right,hexagon,yellow
right/hexagon_cyan_009.png,right,hexagon,cyan
right/hexagon_brown_032.png,right,hexagon,brown
right/diamond_navy_055.png,right,diamond,navy
right/diamond_blue_120.png,right,diamond,blue
right/heart_red_138.png,right,heart,red
right/heart_orange_020.png,right,heart,orange
right/hexagon_green_054.png,right,hexagon,green
right/ellipse_navy_045.png,right,ellipse,navy
right/pentagon_purple_142.png,right,pentagon,purple
right/heart_cyan_149.png,right,heart,cyan
right/cross_cyan_038.png,right,cross,cyan
right/triangle_brown_077.png,right,triangle,brown
right/diamond_red_133.png,right,diamond,red
right/heart_yellow_025.png,right,heart,yellow
right/rectangle_purple_092.png,right,rectangle,purple
right/diamond_blue_140.png,right,diamond,blue
right/hexagon_orange_016.png,right,hexagon,orange
right/star_cyan_140.png,right,star,cyan
right/ellipse_pink_086.png,right,ellipse,pink
right/heart_cyan_124.png,right,heart,cyan
right/diamond_blue_126.png,right,diamond,blue
right/cross_cyan_026.png,right,cross,cyan
right/rectangle_orange_063.png,right,rectangle,orange
right/rectangle_brown_042.png,right,rectangle,brown
right/diamond_purple_085.png,right,diamond,purple
right/hexagon_orange_006.png,right,hexagon,orange
right/rectangle_red_112.png,right,rectangle,red
right/cross_green_035.png,right,cross,green
right/cross_brown_090.png,right,cross,brown
right/pentagon_green_033.png,right,pentagon,green
right/diamond_green_132.png,right,diamond,green
right/heart_cyan_028.png,right,heart,cyan
right/triangle_blue_121.png,right,triangle,blue
right/hexagon_brown_079.png,right,hexagon,brown
right/cross_navy_103.png,right,cross,navy
right/ellipse_brown_142.png,right,ellipse,brown
right/triangle_navy_125.png,right,triangle,navy
right/diamond_blue_127.png,right,diamond,blue
right/hexagon_blue_040.png,right,hexagon,blue
right/diamond_pink_131.png,right,diamond,pink
right/ellipse_yellow_018.png,right,ellipse,yellow
right/star_yellow_014.png,right,star,yellow
right/rectangle_pink_058.png,right,rectangle,pink
right/cross_brown_129.png,right,cross,brown
right/ellipse_cyan_111.png,right,ellipse,cyan
right/ellipse_orange_002.png,right,ellipse,orange
right/ellipse_blue_045.png,right,ellipse,blue
right/diamond_orange_128.png,right,diamond,orange
right/cross_orange_105.png,right,cross,orange
right/hexagon_purple_136.png,right,hexagon,purple
right/cross_red_032.png,right,cross,red
right/triangle_orange_039.png,right,triangle,orange
right/triangle_yellow_107.png,right,triangle,yellow
right/triangle_purple_097.png,right,triangle,purple
right/star_pink_117.png,right,star,pink
right/circle_orange_031.png,right,circle,orange
right/circle_orange_090.png,right,circle,orange
right/ellipse_pink_105.png,right,ellipse,pink
right/ellipse_brown_037.png,right,ellipse,brown
right/cross_red_130.png,right,cross,red
right/star_brown_145.png,right,star,brown
right/heart_yellow_137.png,right,heart,yellow
right/cross_purple_069.png,right,cross,purple
right/hexagon_brown_109.png,right,hexagon,brown
right/heart_brown_030.png,right,heart,brown
right/star_cyan_127.png,right,star,cyan
right/cross_brown_091.png,right,cross,brown
right/circle_red_089.png,right,circle,red
right/heart_navy_053.png,right,heart,navy
right/circle_cyan_112.png,right,circle,cyan
right/pentagon_purple_046.png,right,pentagon,purple
right/rectangle_yellow_074.png,right,rectangle,yellow
right/star_purple_109.png,right,star,purple
right/star_orange_070.png,right,star,orange
right/heart_yellow_142.png,right,heart,yellow
right/triangle_brown_138.png,right,triangle,brown
right/cross_purple_133.png,right,cross,purple
right/triangle_yellow_032.png,right,triangle,yellow
right/diamond_navy_003.png,right,diamond,navy
right/pentagon_yellow_069.png,right,pentagon,yellow
right/ellipse_orange_037.png,right,ellipse,orange
right/pentagon_brown_097.png,right,pentagon,brown
right/hexagon_brown_036.png,right,hexagon,brown
right/ellipse_cyan_047.png,right,ellipse,cyan
right/circle_yellow_030.png,right,circle,yellow
right/pentagon_navy_108.png,right,pentagon,navy
right/star_brown_014.png,right,star,brown
right/hexagon_brown_003.png,right,hexagon,brown
right/heart_cyan_027.png,right,heart,cyan
right/star_blue_025.png,right,star,blue
right/cross_blue_078.png,right,cross,blue
right/diamond_red_026.png,right,diamond,red
right/triangle_pink_110.png,right,triangle,pink
right/ellipse_green_006.png,right,ellipse,green
right/rectangle_brown_089.png,right,rectangle,brown
right/star_orange_095.png,right,star,orange
right/diamond_orange_004.png,right,diamond,orange
right/heart_yellow_130.png,right,heart,yellow
right/diamond_red_047.png,right,diamond,red
right/heart_cyan_057.png,right,heart,cyan
right/ellipse_navy_129.png,right,ellipse,navy
right/pentagon_green_143.png,right,pentagon,green
right/diamond_green_004.png,right,diamond,green
right/rectangle_green_038.png,right,rectangle,green
right/ellipse_brown_040.png,right,ellipse,brown
right/hexagon_cyan_103.png,right,hexagon,cyan
right/heart_orange_110.png,right,heart,orange
right/ellipse_navy_140.png,right,ellipse,navy
right/triangle_brown_141.png,right,triangle,brown
right/cross_navy_148.png,right,cross,navy
right/heart_orange_081.png,right,heart,orange
right/circle_red_123.png,right,circle,red
right/ellipse_green_054.png,right,ellipse,green
right/circle_yellow_065.png,right,circle,yellow
right/triangle_red_082.png,right,triangle,red
right/star_green_054.png,right,star,green
right/rectangle_orange_012.png,right,rectangle,orange
right/hexagon_green_078.png,right,hexagon,green
right/rectangle_yellow_081.png,right,rectangle,yellow
right/hexagon_purple_134.png,right,hexagon,purple
right/cross_pink_108.png,right,cross,pink
right/rectangle_green_122.png,right,rectangle,green
right/hexagon_blue_082.png,right,hexagon,blue
right/ellipse_orange_061.png,right,ellipse,orange
right/hexagon_purple_031.png,right,hexagon,purple
right/heart_blue_050.png,right,heart,blue
right/star_blue_128.png,right,star,blue
right/heart_cyan_132.png,right,heart,cyan
right/hexagon_purple_138.png,right,hexagon,purple
right/heart_pink_146.png,right,heart,pink
right/triangle_blue_035.png,right,triangle,blue
right/circle_blue_025.png,right,circle,blue
right/circle_green_116.png,right,circle,green
right/circle_brown_060.png,right,circle,brown
right/cross_purple_146.png,right,cross,purple
right/pentagon_yellow_064.png,right,pentagon,yellow
right/star_navy_092.png,right,star,navy
right/star_brown_032.png,right,star,brown
right/heart_purple_036.png,right,heart,purple
right/heart_purple_132.png,right,heart,purple
right/cross_red_040.png,right,cross,red
right/diamond_purple_115.png,right,diamond,purple
right/cross_purple_017.png,right,cross,purple
right/triangle_cyan_100.png,right,triangle,cyan
right/circle_green_042.png,right,circle,green
right/hexagon_red_135.png,right,hexagon,red
right/ellipse_yellow_128.png,right,ellipse,yellow
right/pentagon_blue_107.png,right,pentagon,blue
right/pentagon_orange_109.png,right,pentagon,orange
right/hexagon_pink_055.png,right,hexagon,pink
right/diamond_cyan_036.png,right,diamond,cyan
right/pentagon_purple_063.png,right,pentagon,purple
right/heart_pink_082.png,right,heart,pink
right/pentagon_yellow_086.png,right,pentagon,yellow
right/pentagon_pink_132.png,right,pentagon,pink
right/pentagon_blue_145.png,right,pentagon,blue
right/pentagon_red_016.png,right,pentagon,red
right/rectangle_pink_034.png,right,rectangle,pink
right/triangle_brown_071.png,right,triangle,brown
right/cross_blue_083.png,right,cross,blue
right/ellipse_yellow_063.png,right,ellipse,yellow
right/triangle_red_066.png,right,triangle,red
right/rectangle_orange_056.png,right,rectangle,orange
right/circle_yellow_106.png,right,circle,yellow
right/ellipse_purple_104.png,right,ellipse,purple
right/ellipse_cyan_035.png,right,ellipse,cyan
right/ellipse_blue_016.png,right,ellipse,blue
right/ellipse_purple_072.png,right,ellipse,purple
right/cross_pink_039.png,right,cross,pink
right/star_yellow_103.png,right,star,yellow
right/pentagon_purple_028.png,right,pentagon,purple
right/pentagon_blue_096.png,right,pentagon,blue
right/ellipse_navy_068.png,right,ellipse,navy
right/cross_yellow_034.png,right,cross,yellow
right/circle_yellow_058.png,right,circle,yellow
right/rectangle_purple_054.png,right,rectangle,purple
right/star_pink_068.png,right,star,pink
right/hexagon_orange_046.png,right,hexagon,orange
right/star_brown_144.png,right,star,brown
right/pentagon_brown_051.png,right,pentagon,brown
right/cross_purple_108.png,right,cross,purple
right/heart_red_127.png,right,heart,red
right/pentagon_brown_007.png,right,pentagon,brown
right/cross_yellow_009.png,right,cross,yellow
right/cross_purple_036.png,right,cross,purple
right/diamond_blue_035.png,right,diamond,blue
right/diamond_red_010.png,right,diamond,red
right/triangle_navy_111.png,right,triangle,navy
right/circle_blue_074.png,right,circle,blue
right/star_purple_093.png,right,star,purple
right/circle_blue_075.png,right,circle,blue
right/diamond_purple_136.png,right,diamond,purple
right/diamond_purple_063.png,right,diamond,purple
right/circle_red_004.png,right,circle,red
right/hexagon_purple_100.png,right,hexagon,purple
right/circle_blue_038.png,right,circle,blue
right/cross_brown_097.png,right,cross,brown
right/pentagon_blue_073.png,right,pentagon,blue
right/rectangle_navy_081.png,right,rectangle,navy
right/rectangle_cyan_063.png,right,rectangle,cyan
right/circle_purple_049.png,right,circle,purple
right/triangle_yellow_079.png,right,triangle,yellow
right/diamond_orange_097.png,right,diamond,orange
right/triangle_orange_004.png,right,triangle,orange
right/diamond_pink_084.png,right,diamond,pink
right/star_brown_096.png,right,star,brown
right/hexagon_green_025.png,right,hexagon,green
right/heart_green_120.png,right,heart,green
right/diamond_navy_132.png,right,diamond,navy
right/hexagon_yellow_129.png,right,hexagon,yellow
right/star_cyan_001.png,right,star,cyan
right/heart_orange_121.png,right,heart,orange
right/pentagon_blue_029.png,right,pentagon,blue
right/ellipse_brown_093.png,right,ellipse,brown
right/cross_pink_132.png,right,cross,pink
right/cross_navy_042.png,right,cross,navy
right/triangle_yellow_106.png,right,triangle,yellow
right/star_brown_048.png,right,star,brown
right/cross_cyan_138.png,right,cross,cyan
right/triangle_purple_063.png,right,triangle,purple
right/triangle_red_023.png,right,triangle,red
right/heart_green_111.png,right,heart,green
right/triangle_navy_084.png,right,triangle,navy
right/rectangle_brown_030.png,right,rectangle,brown
right/hexagon_orange_049.png,right,hexagon,orange
right/rectangle_blue_082.png,right,rectangle,blue
right/rectangle_blue_042.png,right,rectangle,blue
right/star_cyan_042.png,right,star,cyan
right/heart_purple_019.png,right,heart,purple
right/ellipse_blue_071.png,right,ellipse,blue
right/cross_orange_101.png,right,cross,orange
right/heart_yellow_026.png,right,heart,yellow
right/hexagon_pink_123.png,right,hexagon,pink
right/rectangle_red_108.png,right,rectangle,red
right/circle_brown_126.png,right,circle,brown
right/diamond_green_137.png,right,diamond,green
right/pentagon_orange_115.png,right,pentagon,orange
right/triangle_green_088.png,right,triangle,green
right/rectangle_orange_122.png,right,rectangle,orange
right/hexagon_green_028.png,right,hexagon,green
right/cross_orange_141.png,right,cross,orange
right/heart_cyan_067.png,right,heart,cyan
right/cross_yellow_141.png,right,cross,yellow
right/heart_navy_107.png,right,heart,navy
right/rectangle_red_047.png,right,rectangle,red
right/circle_cyan_008.png,right,circle,cyan
right/triangle_brown_122.png,right,triangle,brown
right/circle_purple_135.png,right,circle,purple
right/circle_navy_111.png,right,circle,navy
right/star_yellow_055.png,right,star,yellow
right/diamond_yellow_086.png,right,diamond,yellow
right/pentagon_navy_149.png,right,pentagon,navy
right/hexagon_green_023.png,right,hexagon,green
right/cross_navy_098.png,right,cross,navy
right/hexagon_red_096.png,right,hexagon,red
right/star_blue_145.png,right,star,blue
right/star_red_118.png,right,star,red
right/triangle_orange_115.png,right,triangle,orange
right/triangle_purple_127.png,right,triangle,purple
right/star_brown_120.png,right,star,brown
right/star_green_014.png,right,star,green
right/pentagon_cyan_036.png,right,pentagon,cyan
right/pentagon_yellow_003.png,right,pentagon,yellow
right/circle_cyan_131.png,right,circle,cyan
right/cross_pink_074.png,right,cross,pink
right/ellipse_purple_122.png,right,ellipse,purple
right/circle_navy_100.png,right,circle,navy
right/cross_green_032.png,right,cross,green
right/hexagon_red_110.png,right,hexagon,red
right/triangle_red_125.png,right,triangle,red
right/triangle_pink_001.png,right,triangle,pink
right/hexagon_purple_147.png,right,hexagon,purple
right/circle_purple_018.png,right,circle,purple
right/rectangle_red_073.png,right,rectangle,red
right/hexagon_brown_008.png,right,hexagon,brown
right/triangle_green_115.png,right,triangle,green
right/star_orange_031.png,right,star,orange
right/pentagon_yellow_068.png,right,pentagon,yellow
right/ellipse_blue_104.png,right,ellipse,blue
right/hexagon_purple_038.png,right,hexagon,purple
right/triangle_pink_107.png,right,triangle,pink
right/triangle_red_098.png,right,triangle,red
right/rectangle_yellow_129.png,right,rectangle,yellow
right/rectangle_navy_023.png,right,rectangle,navy
right/star_pink_102.png,right,star,pink
right/heart_yellow_146.png,right,heart,yellow
right/ellipse_pink_078.png,right,ellipse,pink
right/ellipse_red_070.png,right,ellipse,red
right/cross_purple_072.png,right,cross,purple
right/rectangle_blue_087.png,right,rectangle,blue
right/cross_navy_006.png,right,cross,navy
right/cross_blue_098.png,right,cross,blue
right/triangle_navy_040.png,right,triangle,navy
right/rectangle_pink_095.png,right,rectangle,pink
right/triangle_purple_043.png,right,triangle,purple
right/rectangle_blue_124.png,right,rectangle,blue
right/ellipse_blue_109.png,right,ellipse,blue
right/diamond_brown_121.png,right,diamond,brown
right/circle_orange_102.png,right,circle,orange
right/star_pink_060.png,right,star,pink
right/circle_pink_021.png,right,circle,pink
right/heart_orange_126.png,right,heart,orange
right/star_blue_120.png,right,star,blue
right/pentagon_purple_025.png,right,pentagon,purple
right/heart_brown_061.png,right,heart,brown
right/rectangle_brown_092.png,right,rectangle,brown
right/heart_green_076.png,right,heart,green
right/pentagon_green_022.png,right,pentagon,green
right/hexagon_cyan_052.png,right,hexagon,cyan
right/heart_pink_011.png,right,heart,pink
right/ellipse_brown_095.png,right,ellipse,brown
right/triangle_brown_021.png,right,triangle,brown
right/cross_cyan_027.png,right,cross,cyan
right/diamond_navy_080.png,right,diamond,navy
right/circle_orange_087.png,right,circle,orange
right/diamond_navy_060.png,right,diamond,navy
right/ellipse_navy_032.png,right,ellipse,navy
right/heart_yellow_073.png,right,heart,yellow
right/star_navy_149.png,right,star,navy
right/triangle_green_108.png,right,triangle,green
right/heart_red_076.png,right,heart,red
right/circle_pink_032.png,right,circle,pink
right/pentagon_purple_085.png,right,pentagon,purple
right/star_green_127.png,right,star,green
right/triangle_purple_126.png,right,triangle,purple
